"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr8",20418634,20418951,318,"*","ZF27_neurog2_peak_1315",27,".",4.95081,6.54091,2.73004,276,"Intron (ENSMUST00000140111.7/381598, intron 1 of 5)",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",5863,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20419573,20420114,542,"*","ZF27_neurog2_peak_1316",77,".",7.77984,11.9797,7.74668,192,"Intron (ENSMUST00000140111.7/381598, intron 1 of 5)",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",4700,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20420726,20421431,706,"*","ZF27_neurog2_peak_1317",38,".",5.65807,7.82968,3.87359,691,"Intron (ENSMUST00000140111.7/381598, intron 1 of 5)",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",3383,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20423228,20424108,881,"*","ZF27_neurog2_peak_1318",38,".",5.65807,7.82968,3.87359,704,"Promoter (<=1kb)",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",706,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20427284,20427716,433,"*","ZF27_neurog2_peak_1319",38,".",5.65807,7.82968,3.87359,123,"Promoter (2-3kb)",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-2470,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20428267,20428900,634,"*","ZF27_neurog2_peak_1320",27,".",4.95081,6.54091,2.73004,247,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-3453,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20429938,20430234,297,"*","ZF27_neurog2_peak_1321",38,".",5.65807,7.82968,3.87359,58,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-5124,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20432015,20432582,568,"*","ZF27_neurog2_peak_1322",38,".",5.65807,7.82968,3.87359,227,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-7201,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20433637,20434088,452,"*","ZF27_neurog2_peak_1323",77,".",7.77984,11.9797,7.74668,234,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-8823,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20434506,20435678,1173,"*","ZF27_neurog2_peak_1324",50,".",6.36532,9.16908,5.09929,225,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-9692,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20436634,20436982,349,"*","ZF27_neurog2_peak_1325",50,".",6.36532,9.16908,5.09929,148,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-11820,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20437879,20438364,486,"*","ZF27_neurog2_peak_1326",27,".",4.95081,6.54091,2.73004,387,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-13065,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20495513,20496038,526,"*","ZF27_neurog2_peak_1327",38,".",5.65807,7.82968,3.87359,99,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-70699,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20498109,20499331,1223,"*","ZF27_neurog2_peak_1328",77,".",7.77984,11.9797,7.74668,593,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-73295,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20499699,20500238,540,"*","ZF27_neurog2_peak_1329",63,".",7.07258,10.5539,6.39365,473,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-74885,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20501154,20501461,308,"*","ZF27_neurog2_peak_1330",38,".",5.65807,7.82968,3.87359,185,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-76340,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20502023,20502509,487,"*","ZF27_neurog2_peak_1331",38,".",5.65807,7.82968,3.87359,432,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-77209,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20503430,20504082,653,"*","ZF27_neurog2_peak_1332",50,".",6.36532,9.16908,5.09929,493,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-78616,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20504474,20505277,804,"*","ZF27_neurog2_peak_1333",50,".",6.36532,9.16908,5.09929,349,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-79660,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20506479,20506911,433,"*","ZF27_neurog2_peak_1334",63,".",7.07258,10.5539,6.39365,119,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-81665,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20507186,20507783,598,"*","ZF27_neurog2_peak_1335",27,".",4.95081,6.54091,2.73004,335,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-82372,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20508705,20510099,1395,"*","ZF27_neurog2_peak_1336",77,".",7.77984,11.9797,7.74668,1060,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-83891,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20510394,20515039,4646,"*","ZF27_neurog2_peak_1337",183,".",12.7306,22.8722,18.3796,3407,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-85580,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20516545,20517259,715,"*","ZF27_neurog2_peak_1338",106,".",9.19436,14.9412,10.6014,67,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-91731,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20517518,20519126,1609,"*","ZF27_neurog2_peak_1339",91,".",8.4871,13.4432,9.14962,1338,"Distal Intergenic",8,20385782,20424814,39033,2,"381598","ENSMUST00000140111.7",-92704,"ENSMUSG00000121345","2610005L07Rik","cadherin 11 pseudogene"
"chr8",20522256,20523698,1443,"*","ZF27_neurog2_peak_1340",120,".",9.90162,16.4713,12.0919,1274,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-91221,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20525449,20526254,806,"*","ZF27_neurog2_peak_1341",91,".",8.4871,13.4432,9.14962,462,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-88665,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20527530,20528138,609,"*","ZF27_neurog2_peak_1342",91,".",8.4871,13.4432,9.14962,114,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-86781,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20529043,20530471,1429,"*","ZF27_neurog2_peak_1343",50,".",6.36532,9.16908,5.09929,305,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-84448,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20531489,20531967,479,"*","ZF27_neurog2_peak_1344",38,".",5.65807,7.82968,3.87359,111,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-82952,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20533815,20534268,454,"*","ZF27_neurog2_peak_1345",38,".",5.65807,7.82968,3.87359,389,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-80651,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20536618,20537020,403,"*","ZF27_neurog2_peak_1346",63,".",7.07258,10.5539,6.39365,73,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-77899,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20538128,20539138,1011,"*","ZF27_neurog2_peak_1347",63,".",7.07258,10.5539,6.39365,122,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-75781,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20539430,20540737,1308,"*","ZF27_neurog2_peak_1348",50,".",6.36532,9.16908,5.09929,740,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-74182,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20540988,20541542,555,"*","ZF27_neurog2_peak_1349",50,".",6.36532,9.16908,5.09929,327,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-73377,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20542509,20543583,1075,"*","ZF27_neurog2_peak_1350",77,".",7.77984,11.9797,7.74668,922,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-71336,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20544475,20544780,306,"*","ZF27_neurog2_peak_1351",38,".",5.65807,7.82968,3.87359,192,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-70139,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20545774,20546213,440,"*","ZF27_neurog2_peak_1352",50,".",6.36532,9.16908,5.09929,346,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-68706,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20546500,20547943,1444,"*","ZF27_neurog2_peak_1353",77,".",7.77984,11.9797,7.74668,1019,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-66976,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20548193,20548516,324,"*","ZF27_neurog2_peak_1354",27,".",4.95081,6.54091,2.73004,107,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-66403,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20559196,20559700,505,"*","ZF27_neurog2_peak_1355",50,".",6.36532,9.16908,5.09929,311,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-55219,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20561736,20562216,481,"*","ZF27_neurog2_peak_1356",38,".",5.65807,7.82968,3.87359,420,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-52703,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20563798,20564093,296,"*","ZF27_neurog2_peak_1357",77,".",7.77984,11.9797,7.74668,224,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-50826,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20571090,20571579,490,"*","ZF27_neurog2_peak_1358",38,".",5.65807,7.82968,3.87359,362,"Intron (ENSMUST00000178995.2/ENSMUST00000178995.2, intron 1 of 4)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-43340,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20572166,20573488,1323,"*","ZF27_neurog2_peak_1359",38,".",5.65807,7.82968,3.87359,162,"Exon (ENSMUST00000178995.2/ENSMUST00000178995.2, exon 2 of 5)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-41431,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20574718,20575157,440,"*","ZF27_neurog2_peak_1360",50,".",6.36532,9.16908,5.09929,52,"Intron (ENSMUST00000178995.2/ENSMUST00000178995.2, intron 2 of 4)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-39762,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20577329,20577950,622,"*","ZF27_neurog2_peak_1361",91,".",8.4871,13.4432,9.14962,252,"Intron (ENSMUST00000178995.2/ENSMUST00000178995.2, intron 3 of 4)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-36969,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20579607,20580493,887,"*","ZF27_neurog2_peak_1362",77,".",7.77984,11.9797,7.74668,714,"Intron (ENSMUST00000178995.2/ENSMUST00000178995.2, intron 4 of 4)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-34426,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20582194,20582709,516,"*","ZF27_neurog2_peak_1363",38,".",5.65807,7.82968,3.87359,248,"Exon (ENSMUST00000178995.2/ENSMUST00000178995.2, exon 5 of 5)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-32210,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20588731,20589145,415,"*","ZF27_neurog2_peak_1364",38,".",5.65807,7.82968,3.87359,286,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-25774,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20591181,20591709,529,"*","ZF27_neurog2_peak_1365",77,".",7.77984,11.9797,7.74668,163,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-23210,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20592315,20592597,283,"*","ZF27_neurog2_peak_1366",27,".",4.95081,6.54091,2.73004,263,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-22322,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20594651,20595087,437,"*","ZF27_neurog2_peak_1367",27,".",4.95081,6.54091,2.73004,35,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-19832,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20595393,20596621,1229,"*","ZF27_neurog2_peak_1368",77,".",7.77984,11.9797,7.74668,1044,"Exon (ENSMUST00000212224.1/ENSMUST00000212224.1, exon 1 of 1)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-18298,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20597943,20598600,658,"*","ZF27_neurog2_peak_1369",91,".",8.4871,13.4432,9.14962,298,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-16319,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20599415,20600334,920,"*","ZF27_neurog2_peak_1370",50,".",6.36532,9.16908,5.09929,610,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-14585,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20600736,20601200,465,"*","ZF27_neurog2_peak_1371",27,".",4.95081,6.54091,2.73004,242,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-13719,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20601639,20602321,683,"*","ZF27_neurog2_peak_1372",77,".",7.77984,11.9797,7.74668,341,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-12598,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20602995,20604363,1369,"*","ZF27_neurog2_peak_1373",63,".",7.07258,10.5539,6.39365,284,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-10556,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20606550,20608373,1824,"*","ZF27_neurog2_peak_1374",50,".",6.36532,9.16908,5.09929,965,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-6546,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20608756,20610168,1413,"*","ZF27_neurog2_peak_1375",77,".",7.77984,11.9797,7.74668,560,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-4751,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20610515,20610981,467,"*","ZF27_neurog2_peak_1376",77,".",7.77984,11.9797,7.74668,193,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-3938,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20613461,20613856,396,"*","ZF27_neurog2_peak_1377",38,".",5.65807,7.82968,3.87359,255,"Promoter (1-2kb)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-1063,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20614546,20614902,357,"*","ZF27_neurog2_peak_1378",63,".",7.07258,10.5539,6.39365,243,"Promoter (<=1kb)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",-17,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20615451,20615759,309,"*","ZF27_neurog2_peak_1379",50,".",6.36532,9.16908,5.09929,150,"Promoter (<=1kb)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",532,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20616507,20617016,510,"*","ZF27_neurog2_peak_1380",38,".",5.65807,7.82968,3.87359,448,"Promoter (1-2kb)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",1588,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20617266,20617638,373,"*","ZF27_neurog2_peak_1381",27,".",4.95081,6.54091,2.73004,310,"Promoter (2-3kb)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",2347,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20619623,20621030,1408,"*","ZF27_neurog2_peak_1382",50,".",6.36532,9.16908,5.09929,1018,"Exon (ENSMUST00000178438.2/100861668, exon 4 of 10)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",4704,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20622264,20622512,249,"*","ZF27_neurog2_peak_1383",50,".",6.36532,9.16908,5.09929,86,"Intron (ENSMUST00000178438.2/100861668, intron 6 of 9)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",7345,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20623069,20623667,599,"*","ZF27_neurog2_peak_1384",27,".",4.95081,6.54091,2.73004,227,"Intron (ENSMUST00000178438.2/100861668, intron 6 of 9)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",8150,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20624904,20625328,425,"*","ZF27_neurog2_peak_1385",63,".",7.07258,10.5539,6.39365,208,"Intron (ENSMUST00000178438.2/100861668, intron 6 of 9)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",9985,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20634785,20637034,2250,"*","ZF27_neurog2_peak_1386",63,".",7.07258,10.5539,6.39365,2017,"Exon (ENSMUST00000178438.2/100861668, exon 7 of 10)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",19866,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20637995,20639041,1047,"*","ZF27_neurog2_peak_1387",50,".",6.36532,9.16908,5.09929,131,"Exon (ENSMUST00000178438.2/100861668, exon 9 of 10)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",23076,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20640912,20641763,852,"*","ZF27_neurog2_peak_1388",77,".",7.77984,11.9797,7.74668,391,"Downstream (<=300bp)",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",25993,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20642253,20642687,435,"*","ZF27_neurog2_peak_1389",38,".",5.65807,7.82968,3.87359,51,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",27334,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20644552,20645606,1055,"*","ZF27_neurog2_peak_1390",136,".",10.6089,18.0313,13.6208,196,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",29633,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20646662,20648279,1618,"*","ZF27_neurog2_peak_1391",106,".",9.19436,14.9412,10.6014,641,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",31743,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20648528,20650337,1810,"*","ZF27_neurog2_peak_1392",183,".",12.7306,22.8722,18.3796,962,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",33609,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20651720,20652051,332,"*","ZF27_neurog2_peak_1393",91,".",8.4871,13.4432,9.14962,112,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",36801,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
"chr8",20657676,20659971,2296,"*","ZF27_neurog2_peak_1394",106,".",9.19436,14.9412,10.6014,757,"Distal Intergenic",8,20614919,20640703,25785,1,"100861668","ENSMUST00000178438.2",42757,"ENSMUSG00000095294","Potefam3b","POTE ankyrin domain family member 3B"
