"seqnames","start","end","width","strand","V4.name","V5.score","V6.strand","V7.signalValue","V8.pValue","V9.qValue","V10.peak","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr8",124722107,124722413,307,"*","ZF11_Nfiabx_peak_6499",104,".",7.71201,14.1013,10.4844,103,"Promoter (<=1kb)",8,124722139,124734123,11985,1,"68865","ENSMUST00000034463.3",0,"ENSMUSG00000031982","Arv1","ARV1 homolog, fatty acid homeostasis modulator"
"chr8",125067085,125067333,249,"*","ZF11_Nfiabx_peak_6500",73,".",6.42667,10.7808,7.3344,85,"Intron (ENSMUST00000074562.10/244667, intron 1 of 12)",8,125054230,125261148,206919,1,"244667","ENSMUST00000121953.1",12855,"ENSMUSG00000043051","Disc1","disrupted in schizophrenia 1"
"chr8",125349432,125349804,373,"*","ZF11_Nfiabx_peak_6501",63,".",5.99823,9.72728,6.34853,198,"Distal Intergenic",8,125418063,125492710,74648,2,"244668","ENSMUST00000108775.1",142906,"ENSMUSG00000001995","Sipa1l2","signal-induced proliferation-associated 1 like 2"
"chr8",126497737,126498459,723,"*","ZF11_Nfiabx_peak_6505",63,".",5.99823,9.72728,6.34853,657,"Distal Intergenic",8,126425329,126475065,49737,2,"212728","ENSMUST00000170518.2",-22672,"ENSMUSG00000090290","Tarbp1","TAR RNA binding protein 1"
"chr8",126594158,126595464,1307,"*","ZF11_Nfiabx_peak_6506",150,".",9.42579,18.8507,15.0624,586,"Promoter (<=1kb)",8,126588296,126593986,5691,2,"270110","ENSMUST00000054960.7",-172,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"chr8",126665706,126668616,2911,"*","ZF11_Nfiabx_peak_6507",689,".",25.2782,73.327,68.9602,2001,"Distal Intergenic",8,126588296,126593986,5691,2,"270110","ENSMUST00000054960.7",-71720,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"chr8",126735581,126736817,1237,"*","ZF11_Nfiabx_peak_6508",392,".",17.1378,43.4701,39.2842,729,"Distal Intergenic",8,126839233,126851473,12241,1,"414091","ENSMUST00000212914.1",-102416,NA,"A630001O12Rik","RIKEN cDNA A630001O12 gene"
"chr8",126884418,126885067,650,"*","ZF11_Nfiabx_peak_6509",174,".",10.2827,21.3444,17.4888,290,"Intron (ENSMUST00000212639.1/ENSMUST00000212639.1, intron 1 of 4)",8,126839233,126851473,12241,1,"414091","ENSMUST00000212914.1",45185,NA,"A630001O12Rik","RIKEN cDNA A630001O12 gene"
"chr8",126886192,126887128,937,"*","ZF11_Nfiabx_peak_6510",265,".",13.2818,30.5958,26.5588,470,"Intron (ENSMUST00000212639.1/ENSMUST00000212639.1, intron 1 of 4)",8,126839233,126851473,12241,1,"414091","ENSMUST00000212914.1",46959,NA,"A630001O12Rik","RIKEN cDNA A630001O12 gene"
"chr8",126907341,126907730,390,"*","ZF11_Nfiabx_peak_6511",138,".",8.99734,17.6322,13.8819,229,"Intron (ENSMUST00000212639.1/ENSMUST00000212639.1, intron 1 of 4)",8,126930667,126945840,15174,2,"67952","ENSMUST00000179857.2",38110,"ENSMUSG00000093904","Tomm20","translocase of outer mitochondrial membrane 20"
"chr8",129234122,129234385,264,"*","ZF11_Nfiabx_peak_6513",83,".",6.85512,11.8621,8.35364,107,"Promoter (<=1kb)",8,129217635,129234368,16734,2,"72139","ENSMUST00000188757.6",0,"ENSMUSG00000071302","Zfp1006","zinc finger protein 1006"
"chr9",3000001,3038397,38397,"*","ZF11_Nfiabx_peak_6514",571333,".",6731.3,57140,57133.4,974,"Promoter (<=1kb)",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",346,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"chr9",3258592,3259243,652,"*","ZF11_Nfiabx_peak_6516",2462,".",65.5521,250.728,246.226,281,"Distal Intergenic",9,3190271,3199799,9529,2,"114673","ENSMUST00000188577.1",-58793,"ENSMUSG00000042360","4930433N12Rik","RIKEN cDNA 4930433N12 gene"
"chr9",4376063,4376657,595,"*","ZF11_Nfiabx_peak_6517",53,".",5.56978,8.70334,5.39692,370,"Promoter (<=1kb)",9,4376562,4386870,10309,1,"78100","ENSMUST00000212075.1",0,"ENSMUSG00000041124","Msantd4","Myb/SANT-like DNA-binding domain containing 4 with coiled-coils"
"chr9",6986033,6986586,554,"*","ZF11_Nfiabx_peak_6518",94,".",7.28356,12.9693,9.40496,216,"Intron (ENSMUST00000048417.12/110350, intron 82 of 88)",9,6940585,6956689,16105,2,"110350","ENSMUST00000152934.1",-29344,"ENSMUSG00000047193","Dync2h1","dynein cytoplasmic 2 heavy chain 1"
"chr9",13425269,13425807,539,"*","ZF11_Nfiabx_peak_6522",238,".",12.4249,27.8764,23.8827,143,"Intron (ENSMUST00000159294.8/270118, intron 1 of 4)",9,13431361,13432736,1376,1,"18689","ENSMUST00000071254.6",-5554,"ENSMUSG00000031802","Phxr4","per-hexamer repeat gene 4"
"chr9",13827115,13827990,876,"*","ZF11_Nfiabx_peak_6524",279,".",13.7102,31.9764,27.9182,179,"Promoter (<=1kb)",9,13827716,13846541,18826,1,"72826","ENSMUST00000059579.11",0,"ENSMUSG00000037808","Fam76b","family with sequence similarity 76, member B"
"chr9",15301502,15301908,407,"*","ZF11_Nfiabx_peak_6527",73,".",6.42667,10.7808,7.3344,276,"Promoter (<=1kb)",9,15283339,15301556,18218,2,"70984","ENSMUST00000034414.9",0,"ENSMUSG00000031938","4931406C07Rik","RIKEN cDNA 4931406C07 gene"
"chr9",15774705,15774951,247,"*","ZF11_Nfiabx_peak_6528",138,".",8.99734,17.6322,13.8819,215,"Distal Intergenic",9,15726888,15738415,11528,1,"234967","ENSMUST00000214954.1",47817,"ENSMUSG00000043885","Slc36a4","solute carrier family 36 (proton/amino acid symporter), member 4"
"chr9",15813555,15813837,283,"*","ZF11_Nfiabx_peak_6529",63,".",5.99823,9.72728,6.34853,129,"Distal Intergenic",9,15862667,15874460,11794,2,"244701","ENSMUST00000057920.6",60623,"ENSMUSG00000050901","Mtnr1b","melatonin receptor 1B"
"chr9",20651742,20652329,588,"*","ZF11_Nfiabx_peak_6531",115,".",8.14045,15.2565,11.5908,158,"Promoter (<=1kb)",9,20652095,20666584,14490,1,"23988","ENSMUST00000034689.7",0,"ENSMUSG00000032171","Pin1","peptidyl-prolyl cis/trans isomerase, NIMA-interacting 1"
"chr9",20794189,20794513,325,"*","ZF11_Nfiabx_peak_6532",63,".",5.99823,9.72728,6.34853,176,"Intron (ENSMUST00000004201.7/53867, intron 27 of 66)",9,20770050,20815067,45018,2,"53867","ENSMUST00000004201.7",20554,"ENSMUSG00000004098","Col5a3","collagen, type V, alpha 3"
"chr9",20952663,20953172,510,"*","ZF11_Nfiabx_peak_6533",63,".",5.99823,9.72728,6.34853,86,"Promoter (<=1kb)",9,20907209,20952979,45771,2,"13433","ENSMUST00000004202.16",0,"ENSMUSG00000004099","Dnmt1","DNA methyltransferase 1"
"chr9",21091800,21092191,392,"*","ZF11_Nfiabx_peak_6534",83,".",6.85512,11.8621,8.35364,240,"Promoter (<=1kb)",9,21067514,21091997,24484,2,"100568458","ENSMUST00000217359.1",0,NA,"Gm38431","predicted gene, 38431"
"chr9",21290952,21291650,699,"*","ZF11_Nfiabx_peak_6535",306,".",14.5671,34.7771,30.6817,501,"Promoter (<=1kb)",9,21288410,21291308,2899,2,"12581","ENSMUST00000215619.1",0,"ENSMUSG00000096472","Cdkn2d","cyclin dependent kinase inhibitor 2D"
"chr9",21367403,21367884,482,"*","ZF11_Nfiabx_peak_6536",199,".",11.1396,23.9088,19.9918,268,"Promoter (<=1kb)",9,21367871,21405360,37490,1,"16201","ENSMUST00000067646.11",0,"ENSMUSG00000032178","Ilf3","interleukin enhancer binding factor 3"
"chr9",21509968,21510537,570,"*","ZF11_Nfiabx_peak_6537",238,".",12.4249,27.8764,23.8827,405,"Promoter (<=1kb)",9,21507553,21510187,2635,2,"17083","ENSMUST00000213316.1",0,"ENSMUSG00000032180","Tmed1","transmembrane p24 trafficking protein 1"
"chr9",21546248,21546661,414,"*","ZF11_Nfiabx_peak_6538",127,".",8.5689,16.4338,12.7248,247,"Promoter (<=1kb)",9,21546894,21589467,42574,1,"59035","ENSMUST00000034703.14",-233,"ENSMUSG00000032185","Carm1","coactivator-associated arginine methyltransferase 1"
"chr9",21615886,21616506,621,"*","ZF11_Nfiabx_peak_6539",162,".",9.85423,20.0883,16.2653,154,"Promoter (<=1kb)",9,21616169,21704217,88049,1,"20586","ENSMUST00000034707.14",0,"ENSMUSG00000032187","Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"chr9",21955482,21956018,537,"*","ZF11_Nfiabx_peak_6542",212,".",11.568,25.2158,21.2721,411,"Promoter (<=1kb)",9,21955755,21958264,2510,1,"66962","ENSMUST00000053583.6",0,"ENSMUSG00000051238","Swsap1","SWIM type zinc finger 7 associated protein 1"
"chr9",22070915,22071319,405,"*","ZF11_Nfiabx_peak_6545",94,".",7.28356,12.9693,9.40496,130,"Promoter (<=1kb)",9,22071002,22085180,14179,1,"100503652","ENSMUST00000216270.1",0,"ENSMUSG00000096981","Gm16845","predicted gene, 16845"
"chr9",22937766,22938219,454,"*","ZF11_Nfiabx_peak_6548",94,".",7.28356,12.9693,9.40496,258,"Distal Intergenic",9,22678750,22888274,209525,1,"319845","ENSMUST00000124076.1",259016,"ENSMUSG00000035919","Bbs9","Bardet-Biedl syndrome 9"
"chr9",25151817,25152283,467,"*","ZF11_Nfiabx_peak_6549",94,".",7.28356,12.9693,9.40496,333,"Promoter (<=1kb)",9,25108132,25151820,43689,2,"80517","ENSMUST00000008573.8",0,"ENSMUSG00000008429","Herpud2","HERPUD family member 2"
"chr9",25175085,25175711,627,"*","ZF11_Nfiabx_peak_6550",115,".",8.14045,15.2565,11.5908,188,"Exon (ENSMUST00000186170.2/ENSMUST00000186170.2, exon 3 of 3)",9,25108132,25151820,43689,2,"80517","ENSMUST00000008573.8",-23265,"ENSMUSG00000008429","Herpud2","HERPUD family member 2"
"chr9",25252082,25252479,398,"*","ZF11_Nfiabx_peak_6551",104,".",7.71201,14.1013,10.4844,417,"Promoter (<=1kb)",9,25252439,25308571,56133,1,"235072","ENSMUST00000115272.8",0,"ENSMUSG00000001833","Septin7","septin 7"
"chr9",27030187,27030659,473,"*","ZF11_Nfiabx_peak_6554",422,".",17.9947,46.4565,42.2446,216,"Promoter (<=1kb)",9,27030649,27095312,64664,1,"78658","ENSMUST00000216677.1",0,"ENSMUSG00000035024","Ncapd3","non-SMC condensin II complex, subunit D3"
"chr9",27191866,27192398,533,"*","ZF11_Nfiabx_peak_6555",36,".",4.71289,6.75304,3.61141,412,"Distal Intergenic",9,27105221,27155421,50201,2,"83964","ENSMUST00000213682.1",-36445,"ENSMUSG00000031990","Jam3","junction adhesion molecule 3"
"chr9",29835092,29835715,624,"*","ZF11_Nfiabx_peak_6558",63,".",5.99823,9.72728,6.34853,270,"Intron (ENSMUST00000075069.10/235106, intron 1 of 7)",9,29411588,29963119,551532,2,"235106","ENSMUST00000146651.1",127404,"ENSMUSG00000059974","Ntm","neurotrimin"
"chr9",30137703,30138109,407,"*","ZF11_Nfiabx_peak_6561",529,".",20.9938,57.2187,52.9308,223,"Distal Intergenic",9,29941548,29963141,21594,2,"235106","ENSMUST00000151977.1",-174562,"ENSMUSG00000059974","Ntm","neurotrimin"
"chr9",30140187,30140600,414,"*","ZF11_Nfiabx_peak_6562",73,".",6.42667,10.7808,7.3344,252,"Distal Intergenic",9,29941548,29963141,21594,2,"235106","ENSMUST00000151977.1",-177046,"ENSMUSG00000059974","Ntm","neurotrimin"
"chr9",31280222,31280816,595,"*","ZF11_Nfiabx_peak_6564",199,".",11.1396,23.9088,19.9918,449,"Promoter (<=1kb)",9,31280538,31330618,50081,1,"382066","ENSMUST00000117389.7",0,"ENSMUSG00000042496","Prdm10","PR domain containing 10"
"chr9",32764175,32765028,854,"*","ZF11_Nfiabx_peak_6565",94,".",7.28356,12.9693,9.40496,698,"Distal Intergenic",9,32696384,32754428,58045,1,"23871","ENSMUST00000184364.1",67791,"ENSMUSG00000032035","Ets1","E26 avian leukemia oncogene 1, 5' domain"
"chr9",34557723,34558284,562,"*","ZF11_Nfiabx_peak_6567",36,".",4.71289,6.75304,3.61141,115,"Intron (ENSMUST00000115148.8/67703, intron 2 of 16)",9,34488936,35036310,547375,1,"67703","ENSMUST00000187182.6",68787,"ENSMUSG00000032036","Kirrel3","kirre like nephrin family adhesion molecule 3"
"chr9",34888439,34889078,640,"*","ZF11_Nfiabx_peak_6569",150,".",9.42579,18.8507,15.0624,371,"Intron (ENSMUST00000115148.8/67703, intron 2 of 16)",9,35016452,35030876,14425,1,"67703","ENSMUST00000188658.1",-127374,"ENSMUSG00000032036","Kirrel3","kirre like nephrin family adhesion molecule 3"
"chr9",34993651,34994485,835,"*","ZF11_Nfiabx_peak_6570",115,".",8.14045,15.2565,11.5908,190,"Intron (ENSMUST00000115148.8/67703, intron 6 of 16)",9,35016452,35030876,14425,1,"67703","ENSMUST00000188658.1",-21967,"ENSMUSG00000032036","Kirrel3","kirre like nephrin family adhesion molecule 3"
"chr9",35108682,35109478,797,"*","ZF11_Nfiabx_peak_6573",104,".",7.71201,14.1013,10.4844,488,"Promoter (2-3kb)",9,35053375,35106667,53293,2,"20443","ENSMUST00000216557.1",-2015,"ENSMUSG00000032038","St3gal4","ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
"chr9",35305216,35305606,391,"*","ZF11_Nfiabx_peak_6574",234731,".",3053.95,23479,23473.2,238,"Intron (ENSMUST00000214038.1/ENSMUST00000214038.1, intron 1 of 1)",9,35281105,35285423,4319,1,"71133","ENSMUST00000213706.1",24111,"ENSMUSG00000111746","4933422A05Rik","RIKEN cDNA 4933422A05 gene"
"chr9",35402536,35403173,638,"*","ZF11_Nfiabx_peak_6575",138,".",8.99734,17.6322,13.8819,314,"Distal Intergenic",9,35421128,35455365,34238,1,"57810","ENSMUST00000151682.7",-17955,"ENSMUSG00000038119","Cdon","cell adhesion molecule-related/down-regulated by oncogenes"
"chr9",36767668,36768226,559,"*","ZF11_Nfiabx_peak_6576",63,".",5.99823,9.72728,6.34853,157,"Promoter (<=1kb)",9,36729344,36767679,38336,2,"16430","ENSMUST00000120381.8",0,"ENSMUSG00000032116","Stt3a","STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)"
"chr9",37358725,37359696,972,"*","ZF11_Nfiabx_peak_6578",1103,".",35.5609,114.78,110.341,281,"Distal Intergenic",9,37367351,37386575,19225,1,"72927","ENSMUST00000051839.8",-7655,"ENSMUSG00000046240","Hepacam","hepatocyte cell adhesion molecule"
"chr9",40336668,40337340,673,"*","ZF11_Nfiabx_peak_6580",187,".",10.7111,22.6181,18.732,421,"Intron (ENSMUST00000140807.8/73558, intron 1 of 2)",9,40316747,40333528,16782,2,"235283","ENSMUST00000150977.7",-3140,"ENSMUSG00000040111","Gramd1b","GRAM domain containing 1B"
"chr9",40339412,40339872,461,"*","ZF11_Nfiabx_peak_6581",83,".",6.85512,11.8621,8.35364,166,"Intron (ENSMUST00000140807.8/73558, intron 1 of 2)",9,40316747,40333528,16782,2,"235283","ENSMUST00000150977.7",-5884,"ENSMUSG00000040111","Gramd1b","GRAM domain containing 1B"
"chr9",40800666,40801189,524,"*","ZF11_Nfiabx_peak_6583",115,".",8.14045,15.2565,11.5908,406,"Promoter (<=1kb)",9,40800984,40805200,4217,1,"15481","ENSMUST00000015800.15",0,"ENSMUSG00000015656","Hspa8","heat shock protein 8"
"chr9",41149111,41149447,337,"*","ZF11_Nfiabx_peak_6586",44,".",5.14134,7.71111,4.48386,202,"Intron (ENSMUST00000044155.14/72828, intron 1 of 13)",9,41050554,41157502,106949,2,"72828","ENSMUST00000136530.7",8055,"ENSMUSG00000032020","Ubash3b","ubiquitin associated and SH3 domain containing, B"
"chr9",41446960,41447982,1023,"*","ZF11_Nfiabx_peak_6587",252,".",12.8533,29.229,25.213,516,"Intron (ENSMUST00000233562.1/73144, intron 4 of 6)",9,41474829,41591892,117064,1,"73144","ENSMUST00000233321.1",-26847,"ENSMUSG00000074415","Mir100hg","Mir100 Mirlet7a-2 Mir125b-1 cluster host gene"
"chr9",41698225,41698449,225,"*","ZF11_Nfiabx_peak_6588",27,".",4.28445,5.832,2.78434,17,"Exon (ENSMUST00000214447.1/ENSMUST00000214447.1, exon 4 of 4)",9,41600272,41612729,12458,1,"73144","ENSMUST00000188412.1",97953,"ENSMUSG00000074415","Mir100hg","Mir100 Mirlet7a-2 Mir125b-1 cluster host gene"
"chr9",41791584,41792236,653,"*","ZF11_Nfiabx_peak_6590",73,".",6.42667,10.7808,7.3344,271,"Distal Intergenic",9,41969739,41974587,4849,2,"20660","ENSMUST00000134560.1",182351,"ENSMUSG00000049313","Sorl1","sortilin-related receptor, LDLR class A repeats-containing"
"chr9",41950914,41951224,311,"*","ZF11_Nfiabx_peak_6591",44,".",5.14134,7.71111,4.48386,212,"Distal Intergenic",9,41969739,41974587,4849,2,"20660","ENSMUST00000134560.1",23363,"ENSMUSG00000049313","Sorl1","sortilin-related receptor, LDLR class A repeats-containing"
"chr9",42183324,42183751,428,"*","ZF11_Nfiabx_peak_6592",83,".",6.85512,11.8621,8.35364,273,"Exon (ENSMUST00000213343.1/78194, exon 4 of 5)",9,42183648,42209213,25566,2,"78194","ENSMUST00000216643.1",25462,"ENSMUSG00000111767","4930546K05Rik","RIKEN cDNA 4930546K05 gene"
"chr9",42196320,42197008,689,"*","ZF11_Nfiabx_peak_6593",279,".",13.7102,31.9764,27.9182,232,"Intron (ENSMUST00000213343.1/78194, intron 2 of 4)",9,42183648,42209213,25566,2,"78194","ENSMUST00000216643.1",12205,"ENSMUSG00000111767","4930546K05Rik","RIKEN cDNA 4930546K05 gene"
"chr9",43115912,43116422,511,"*","ZF11_Nfiabx_peak_6594",44,".",5.14134,7.71111,4.48386,129,"Promoter (<=1kb)",9,43108835,43116533,7699,2,"235300","ENSMUST00000213648.1",111,"ENSMUSG00000048503","Tlcd5","TLC domain containing 5"
"chr9",44071835,44072658,824,"*","ZF11_Nfiabx_peak_6597",83,".",6.85512,11.8621,8.35364,777,"Promoter (<=1kb)",9,44072204,44075930,3727,1,"53376","ENSMUST00000176671.1",0,"ENSMUSG00000032010","Usp2","ubiquitin specific peptidase 2"
"chr9",44334655,44335047,393,"*","ZF11_Nfiabx_peak_6600",44,".",5.14134,7.71111,4.48386,24,"Promoter (<=1kb)",9,44334694,44336077,1384,1,"15270","ENSMUST00000052686.3",0,"ENSMUSG00000049932","H2ax","H2A.X variant histone"
"chr9",44407151,44407584,434,"*","ZF11_Nfiabx_peak_6602",36,".",4.71289,6.75304,3.61141,336,"Promoter (<=1kb)",9,44403761,44407332,3572,2,"60409","ENSMUST00000217163.1",0,"ENSMUSG00000032112","Trappc4","trafficking protein particle complex 4"
"chr9",44488690,44489221,532,"*","ZF11_Nfiabx_peak_6605",94,".",7.28356,12.9693,9.40496,380,"Promoter (1-2kb)",9,44487247,44511896,24650,1,"80288","ENSMUST00000218183.1",1443,"ENSMUSG00000063382","Bcl9l","B cell CLL/lymphoma 9-like"
"chr9",44881287,44881719,433,"*","ZF11_Nfiabx_peak_6607",115,".",8.14045,15.2565,11.5908,367,"Promoter (<=1kb)",9,44803355,44881296,77942,2,"214162","ENSMUST00000002095.10",0,"ENSMUSG00000002028","Kmt2a","lysine (K)-specific methyltransferase 2A"
"chr9",45632572,45633381,810,"*","ZF11_Nfiabx_peak_6609",63,".",5.99823,9.72728,6.34853,504,"Intron (ENSMUST00000213919.1/114873, intron 4 of 7)",9,45672837,45685366,12530,1,"114873","ENSMUST00000216078.1",-39456,"ENSMUSG00000032087","Dscaml1","DS cell adhesion molecule like 1"
"chr9",46913003,46913767,765,"*","ZF11_Nfiabx_peak_6615",252,".",12.8533,29.229,25.213,475,"Promoter (<=1kb)",9,46913493,46927366,13874,1,"73040","ENSMUST00000191603.6",0,"ENSMUSG00000099696","2900052N01Rik","RIKEN cDNA 2900052N01 gene"
"chr9",47357999,47358517,519,"*","ZF11_Nfiabx_peak_6616",63,".",5.99823,9.72728,6.34853,473,"Intron (ENSMUST00000209591.1/ENSMUST00000209591.1, intron 2 of 6)",9,47530173,47853385,323213,1,"54725","ENSMUST00000114548.7",-171656,"ENSMUSG00000032076","Cadm1","cell adhesion molecule 1"
"chr9",47422250,47423294,1045,"*","ZF11_Nfiabx_peak_6617",334,".",15.424,37.6281,33.4995,381,"Distal Intergenic",9,47530173,47853385,323213,1,"54725","ENSMUST00000114548.7",-106879,"ENSMUSG00000032076","Cadm1","cell adhesion molecule 1"
"chr9",48984947,48985191,245,"*","ZF11_Nfiabx_peak_6623",36,".",4.71289,6.75304,3.61141,145,"Promoter (<=1kb)",9,48985375,49003909,18535,1,"235323","ENSMUST00000215788.1",-184,"ENSMUSG00000032267","Usp28","ubiquitin specific peptidase 28"
"chr9",50528385,50528786,402,"*","ZF11_Nfiabx_peak_6626",104,".",7.71201,14.1013,10.4844,277,"Promoter (<=1kb)",9,50521617,50528651,7035,2,"19286","ENSMUST00000034570.6",0,"ENSMUSG00000032067","Pts","6-pyruvoyl-tetrahydropterin synthase"
"chr9",50554805,50555403,599,"*","ZF11_Nfiabx_peak_6627",104,".",7.71201,14.1013,10.4844,301,"Promoter (<=1kb)",9,50554827,50581840,27014,1,"16173","ENSMUST00000213916.1",0,"ENSMUSG00000039217","Il18","interleukin 18"
"chr9",50739148,50739602,455,"*","ZF11_Nfiabx_peak_6628",53,".",5.56978,8.70334,5.39692,147,"Promoter (<=1kb)",9,50666195,50739517,73323,2,"330938","ENSMUST00000121634.7",0,"ENSMUSG00000032064","Dixdc1","DIX domain containing 1"
"chr9",56160534,56161045,512,"*","ZF11_Nfiabx_peak_6634",36,".",4.71289,6.75304,3.61141,185,"Promoter (<=1kb)",9,56131725,56160789,29065,2,"56434","ENSMUST00000214970.1",0,"ENSMUSG00000032324","Tspan3","tetraspanin 3"
"chr9",56223572,56223956,385,"*","ZF11_Nfiabx_peak_6635",3987,".",95.9716,403.288,398.751,246,"Exon (ENSMUST00000102326.1/ENSMUST00000102326.1, exon 1 of 1)",9,56201126,56244065,42940,2,"244895","ENSMUST00000188142.6",20109,"ENSMUSG00000074305","Peak1","pseudopodium-enriched atypical kinase 1"
"chr9",56506149,56506947,799,"*","ZF11_Nfiabx_peak_6637",407,".",17.5662,44.9581,40.759,244,"Exon (ENSMUST00000216940.1/ENSMUST00000216940.1, exon 1 of 1)",9,56418830,56476117,57288,1,"66867","ENSMUST00000214869.1",87319,"ENSMUSG00000032329","Hmg20a","high mobility group 20A"
"chr9",56701369,56701578,210,"*","ZF11_Nfiabx_peak_6638",63,".",5.99823,9.72728,6.34853,182,"Intron (ENSMUST00000210032.1/235402, intron 3 of 6)",9,56618475,56685253,66779,2,"235402","ENSMUST00000053568.1",-16116,"ENSMUSG00000049556","Lingo1","leucine rich repeat and Ig domain containing 1"
"chr9",56727820,56728216,397,"*","ZF11_Nfiabx_peak_6639",44,".",5.14134,7.71111,4.48386,247,"Intron (ENSMUST00000210032.1/235402, intron 2 of 6)",9,56685190,56769123,83934,2,"235402","ENSMUST00000210995.1",40907,"ENSMUSG00000049556","Lingo1","leucine rich repeat and Ig domain containing 1"
"chr9",56937421,56937714,294,"*","ZF11_Nfiabx_peak_6642",73,".",6.42667,10.7808,7.3344,83,"Promoter (<=1kb)",9,56937475,56938398,924,1,"102462","ENSMUST00000034827.9",0,"ENSMUSG00000032288","Imp3","IMP3, U3 small nucleolar ribonucleoprotein"
"chr9",57073035,57074029,995,"*","ZF11_Nfiabx_peak_6643",252,".",12.8533,29.229,25.213,240,"Promoter (<=1kb)",9,57072040,57089496,17457,1,"20466","ENSMUST00000169879.7",995,"ENSMUSG00000042557","Sin3a","transcriptional regulator, SIN3A (yeast)"
"chr9",57075621,57077041,1421,"*","ZF11_Nfiabx_peak_6644",320,".",14.9956,36.1965,32.0834,460,"Promoter (<=1kb)",9,57076376,57128364,51989,1,"20466","ENSMUST00000168678.7",0,"ENSMUSG00000042557","Sin3a","transcriptional regulator, SIN3A (yeast)"
